config,attack_type,section,device_category,recall_at_5,mrr,retrieved_doc_ids
rerank,gafgyt_udp,immediate_actions,doorbell,0.0,0.0,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-udp-flood
rerank,gafgyt_udp,immediate_actions,thermostat,0.0,0.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|finding-no-protocol-field|finding-pair-level-assertion
rerank,gafgyt_udp,immediate_actions,baby_monitor,0.0,0.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|finding-pair-level-assertion|gafgyt-udp-flood
rerank,gafgyt_udp,immediate_actions,security_camera,0.0,0.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-udp-flood|finding-pair-level-assertion
rerank,gafgyt_udp,immediate_actions,webcam,0.0,0.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|finding-pair-level-assertion|gafgyt-udp-flood
rerank,gafgyt_udp,longer_term_remediation,doorbell,0.0,0.0,gafgyt-udp-flood|finding-no-protocol-field|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood
rerank,gafgyt_udp,longer_term_remediation,thermostat,0.0,0.0,gafgyt-udp-flood|gafgyt-tcp-flood|finding-no-protocol-field|gafgyt-family-overview|gafgyt-udp-flood
rerank,gafgyt_udp,longer_term_remediation,baby_monitor,0.0,0.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood|finding-pair-level-assertion
rerank,gafgyt_udp,longer_term_remediation,security_camera,0.0,0.0,gafgyt-udp-flood|gafgyt-tcp-flood|finding-no-protocol-field|gafgyt-family-overview|gafgyt-udp-flood
rerank,gafgyt_udp,longer_term_remediation,webcam,0.0,0.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-family-overview|finding-no-protocol-field|gafgyt-udp-flood
rerank,gafgyt_udp,confidence_notes,doorbell,1.0,0.3333333333333333,gafgyt-family-overview|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-udp-flood|finding-no-protocol-field
rerank,gafgyt_udp,confidence_notes,thermostat,1.0,0.3333333333333333,gafgyt-tcp-flood|gafgyt-family-overview|finding-pair-level-assertion|gafgyt-udp-flood|finding-no-protocol-field
rerank,gafgyt_udp,confidence_notes,baby_monitor,0.5,0.3333333333333333,gafgyt-family-overview|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-udp-flood
rerank,gafgyt_udp,confidence_notes,security_camera,0.5,0.25,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|finding-pair-level-assertion|gafgyt-udp-flood
rerank,gafgyt_udp,confidence_notes,webcam,1.0,0.25,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|finding-pair-level-assertion|finding-no-protocol-field
full_decomposition,mirai_ack,threat_assessment,doorbell,0.3333333333333333,1.0,mirai-ack-flood|mirai-scan|mirai-syn-flood|mirai-udpplain-flood|mirai-udp-flood
full_decomposition,mirai_ack,threat_assessment,thermostat,0.3333333333333333,1.0,mirai-ack-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-scan|mirai-udp-flood
full_decomposition,mirai_ack,threat_assessment,baby_monitor,0.3333333333333333,1.0,mirai-ack-flood|mirai-scan|mirai-udpplain-flood|mirai-syn-flood|mirai-udp-flood
full_decomposition,mirai_ack,threat_assessment,security_camera,0.3333333333333333,1.0,mirai-ack-flood|mirai-scan|mirai-syn-flood|mirai-udpplain-flood|mirai-udp-flood
full_decomposition,mirai_ack,threat_assessment,webcam,0.3333333333333333,1.0,mirai-ack-flood|mirai-scan|mirai-udpplain-flood|mirai-syn-flood|mirai-udp-flood
full_decomposition,mirai_ack,attack_mechanism,doorbell,0.5,0.5,mirai-family-overview|mirai-ack-flood|mirai-udp-flood|mirai-ack-flood|mirai-syn-flood
full_decomposition,mirai_ack,attack_mechanism,thermostat,0.5,1.0,mirai-ack-flood|mirai-family-overview|mirai-udp-flood|mirai-ack-flood|gafgyt-tcp-flood
full_decomposition,mirai_ack,attack_mechanism,baby_monitor,0.5,0.5,mirai-family-overview|mirai-ack-flood|mirai-udp-flood|mirai-ack-flood|gafgyt-tcp-flood
full_decomposition,mirai_ack,attack_mechanism,security_camera,0.5,1.0,mirai-ack-flood|mirai-family-overview|mirai-udp-flood|mirai-ack-flood|gafgyt-tcp-flood
full_decomposition,mirai_ack,attack_mechanism,webcam,0.5,1.0,mirai-ack-flood|mirai-family-overview|mirai-udp-flood|mirai-ack-flood|gafgyt-tcp-flood
full_decomposition,mirai_ack,observable_indicators,doorbell,1.0,0.25,mirai-udpplain-flood|mirai-family-overview|gafgyt-combo-attack|concept-ddos-floods|mirai-ack-flood
full_decomposition,mirai_ack,observable_indicators,thermostat,1.0,0.25,mirai-udpplain-flood|mirai-family-overview|gafgyt-combo-attack|mirai-ack-flood|concept-ddos-floods
full_decomposition,mirai_ack,observable_indicators,baby_monitor,1.0,0.25,mirai-udpplain-flood|mirai-family-overview|gafgyt-combo-attack|mirai-ack-flood|concept-ddos-floods
full_decomposition,mirai_ack,observable_indicators,security_camera,1.0,0.25,mirai-udpplain-flood|mirai-family-overview|gafgyt-combo-attack|mirai-ack-flood|concept-ddos-floods
full_decomposition,mirai_ack,observable_indicators,webcam,1.0,0.25,mirai-udpplain-flood|mirai-family-overview|gafgyt-combo-attack|mirai-ack-flood|concept-ddos-floods
full_decomposition,mirai_ack,immediate_actions,doorbell,0.0,0.0,mirai-udpplain-flood|iot-long-term-hardening|mirai-ack-flood|gafgyt-combo-attack|mirai-ack-flood
full_decomposition,mirai_ack,immediate_actions,thermostat,0.0,0.0,mirai-udpplain-flood|iot-long-term-hardening|mirai-ack-flood|mirai-ack-flood|gafgyt-combo-attack
full_decomposition,mirai_ack,immediate_actions,baby_monitor,0.5,0.2,iot-long-term-hardening|gafgyt-combo-attack|mirai-ack-flood|mirai-ack-flood|iot-immediate-containment
full_decomposition,mirai_ack,immediate_actions,security_camera,0.0,0.0,mirai-udpplain-flood|iot-long-term-hardening|mirai-ack-flood|mirai-ack-flood|gafgyt-combo-attack
full_decomposition,mirai_ack,immediate_actions,webcam,0.5,0.5,mirai-udpplain-flood|device-webcam-profile|iot-long-term-hardening|gafgyt-combo-attack|mirai-ack-flood
full_decomposition,mirai_ack,longer_term_remediation,doorbell,0.5,1.0,iot-long-term-hardening|device-doorbell-profile|mirai-ack-flood|gafgyt-combo-attack|device-thermostat-profile
full_decomposition,mirai_ack,longer_term_remediation,thermostat,0.5,1.0,iot-long-term-hardening|device-thermostat-profile|mirai-ack-flood|mirai-family-overview|gafgyt-combo-attack
full_decomposition,mirai_ack,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|iot-long-term-hardening|mirai-ack-flood|mirai-family-overview|mozi-botnet-overview
full_decomposition,mirai_ack,longer_term_remediation,security_camera,0.25,1.0,iot-long-term-hardening|mirai-ack-flood|mozi-botnet-overview|mirai-family-overview|device-webcam-profile
full_decomposition,mirai_ack,longer_term_remediation,webcam,0.5,1.0,iot-long-term-hardening|device-webcam-profile|mirai-ack-flood|gafgyt-combo-attack|mozi-botnet-overview
full_decomposition,mirai_syn,threat_assessment,doorbell,0.3333333333333333,1.0,mirai-syn-flood|mirai-ack-flood|mirai-scan|mirai-udpplain-flood|mirai-udp-flood
full_decomposition,mirai_syn,threat_assessment,thermostat,0.3333333333333333,1.0,mirai-syn-flood|mirai-ack-flood|mirai-udpplain-flood|mirai-scan|mirai-udp-flood
full_decomposition,mirai_syn,threat_assessment,baby_monitor,0.3333333333333333,1.0,mirai-syn-flood|mirai-ack-flood|mirai-scan|mirai-udpplain-flood|mirai-udp-flood
full_decomposition,mirai_syn,threat_assessment,security_camera,0.3333333333333333,1.0,mirai-syn-flood|mirai-ack-flood|mirai-scan|mirai-udpplain-flood|mirai-udp-flood
full_decomposition,mirai_syn,threat_assessment,webcam,0.3333333333333333,1.0,mirai-syn-flood|mirai-ack-flood|mirai-scan|mirai-udpplain-flood|mirai-udp-flood
full_decomposition,mirai_syn,attack_mechanism,doorbell,1.0,0.5,mirai-family-overview|mirai-syn-flood|mirai-udp-flood|concept-ddos-floods|mirai-ack-flood
full_decomposition,mirai_syn,attack_mechanism,thermostat,1.0,0.5,mirai-family-overview|mirai-syn-flood|mirai-udp-flood|concept-ddos-floods|mirai-ack-flood
full_decomposition,mirai_syn,attack_mechanism,baby_monitor,1.0,0.5,mirai-family-overview|mirai-syn-flood|mirai-udp-flood|concept-ddos-floods|mirai-ack-flood
full_decomposition,mirai_syn,attack_mechanism,security_camera,1.0,0.5,mirai-family-overview|mirai-syn-flood|mirai-udp-flood|concept-ddos-floods|mirai-ack-flood
full_decomposition,mirai_syn,attack_mechanism,webcam,1.0,0.5,mirai-family-overview|mirai-syn-flood|mirai-udp-flood|concept-ddos-floods|mirai-ack-flood
full_decomposition,mirai_syn,observable_indicators,doorbell,0.5,0.3333333333333333,mirai-udpplain-flood|mirai-family-overview|mirai-syn-flood|gafgyt-combo-attack|mirai-ack-flood
full_decomposition,mirai_syn,observable_indicators,thermostat,0.5,0.3333333333333333,mirai-udpplain-flood|mirai-family-overview|mirai-syn-flood|mirai-ack-flood|gafgyt-combo-attack
full_decomposition,mirai_syn,observable_indicators,baby_monitor,0.5,0.3333333333333333,mirai-udpplain-flood|mirai-family-overview|mirai-syn-flood|gafgyt-combo-attack|mirai-ack-flood
full_decomposition,mirai_syn,observable_indicators,security_camera,1.0,0.3333333333333333,mirai-udpplain-flood|mirai-family-overview|mirai-syn-flood|mirai-ack-flood|concept-ddos-floods
full_decomposition,mirai_syn,observable_indicators,webcam,1.0,0.3333333333333333,mirai-udpplain-flood|mirai-family-overview|mirai-syn-flood|concept-ddos-floods|gafgyt-combo-attack
full_decomposition,mirai_syn,immediate_actions,doorbell,0.5,0.2,mirai-udpplain-flood|iot-long-term-hardening|mirai-syn-flood|mirai-syn-flood|device-doorbell-profile
full_decomposition,mirai_syn,immediate_actions,thermostat,0.5,0.2,mirai-udpplain-flood|iot-long-term-hardening|mirai-syn-flood|mirai-syn-flood|iot-immediate-containment
full_decomposition,mirai_syn,immediate_actions,baby_monitor,0.5,0.25,mirai-udpplain-flood|iot-long-term-hardening|mirai-syn-flood|iot-immediate-containment|mirai-syn-flood
full_decomposition,mirai_syn,immediate_actions,security_camera,0.5,0.3333333333333333,iot-long-term-hardening|mirai-syn-flood|iot-immediate-containment|mirai-family-overview|mirai-syn-flood
full_decomposition,mirai_syn,immediate_actions,webcam,1.0,0.5,mirai-udpplain-flood|device-webcam-profile|iot-long-term-hardening|iot-immediate-containment|mirai-syn-flood
full_decomposition,mirai_syn,longer_term_remediation,doorbell,0.5,1.0,iot-long-term-hardening|device-doorbell-profile|mirai-syn-flood|device-thermostat-profile|mirai-family-overview
full_decomposition,mirai_syn,longer_term_remediation,thermostat,0.5,1.0,iot-long-term-hardening|device-thermostat-profile|mirai-syn-flood|mirai-family-overview|mirai-syn-flood
full_decomposition,mirai_syn,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|iot-long-term-hardening|mirai-family-overview|mozi-botnet-overview|mirai-satori-variant
full_decomposition,mirai_syn,longer_term_remediation,security_camera,0.25,1.0,iot-long-term-hardening|mirai-syn-flood|mozi-botnet-overview|mirai-family-overview|mirai-satori-variant
full_decomposition,mirai_syn,longer_term_remediation,webcam,0.5,1.0,iot-long-term-hardening|device-webcam-profile|mirai-syn-flood|mirai-family-overview|mozi-botnet-overview
full_decomposition,mirai_udp,threat_assessment,doorbell,0.3333333333333333,0.2,mirai-ack-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-scan|mirai-udp-flood
full_decomposition,mirai_udp,threat_assessment,thermostat,0.3333333333333333,0.25,mirai-ack-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-udp-flood|mirai-scan
full_decomposition,mirai_udp,threat_assessment,baby_monitor,0.3333333333333333,0.2,mirai-ack-flood|mirai-udpplain-flood|mirai-scan|mirai-syn-flood|mirai-udp-flood
full_decomposition,mirai_udp,threat_assessment,security_camera,0.3333333333333333,0.2,mirai-ack-flood|mirai-udpplain-flood|mirai-scan|mirai-syn-flood|mirai-udp-flood
full_decomposition,mirai_udp,threat_assessment,webcam,0.3333333333333333,0.2,mirai-ack-flood|mirai-udpplain-flood|mirai-scan|mirai-syn-flood|mirai-udp-flood
full_decomposition,mirai_udp,attack_mechanism,doorbell,0.5,1.0,mirai-udp-flood|mirai-family-overview|mirai-udpplain-flood|mirai-syn-flood|mirai-udpplain-flood
full_decomposition,mirai_udp,attack_mechanism,thermostat,0.5,1.0,mirai-udp-flood|mirai-family-overview|mirai-udpplain-flood|mirai-syn-flood|gafgyt-udp-flood
full_decomposition,mirai_udp,attack_mechanism,baby_monitor,0.5,1.0,mirai-udp-flood|mirai-family-overview|mirai-udpplain-flood|mirai-syn-flood|mirai-udpplain-flood
full_decomposition,mirai_udp,attack_mechanism,security_camera,0.5,1.0,mirai-udp-flood|mirai-family-overview|mirai-udpplain-flood|mirai-syn-flood|mirai-udpplain-flood
full_decomposition,mirai_udp,attack_mechanism,webcam,0.5,1.0,mirai-udp-flood|mirai-family-overview|mirai-udpplain-flood|mirai-syn-flood|gafgyt-udp-flood
full_decomposition,mirai_udp,observable_indicators,doorbell,0.5,0.25,mirai-udpplain-flood|mirai-family-overview|gafgyt-junk-attack|mirai-udp-flood|gafgyt-combo-attack
full_decomposition,mirai_udp,observable_indicators,thermostat,0.5,0.25,mirai-udpplain-flood|mirai-family-overview|gafgyt-junk-attack|mirai-udp-flood|gafgyt-tcp-flood
full_decomposition,mirai_udp,observable_indicators,baby_monitor,0.5,0.25,mirai-udpplain-flood|mirai-family-overview|gafgyt-junk-attack|mirai-udp-flood|gafgyt-tcp-flood
full_decomposition,mirai_udp,observable_indicators,security_camera,0.5,0.25,mirai-udpplain-flood|mirai-family-overview|gafgyt-junk-attack|mirai-udp-flood|gafgyt-tcp-flood
full_decomposition,mirai_udp,observable_indicators,webcam,0.5,0.25,mirai-udpplain-flood|mirai-family-overview|gafgyt-junk-attack|mirai-udp-flood|gafgyt-tcp-flood
full_decomposition,mirai_udp,immediate_actions,doorbell,1.0,0.25,mirai-udpplain-flood|iot-long-term-hardening|finding-no-protocol-field|device-doorbell-profile|iot-immediate-containment
full_decomposition,mirai_udp,immediate_actions,thermostat,0.5,0.2,mirai-udpplain-flood|iot-long-term-hardening|finding-no-protocol-field|mirai-udp-flood|iot-immediate-containment
full_decomposition,mirai_udp,immediate_actions,baby_monitor,0.5,0.25,mirai-udpplain-flood|iot-long-term-hardening|finding-no-protocol-field|iot-immediate-containment|mirai-udp-flood
full_decomposition,mirai_udp,immediate_actions,security_camera,0.5,0.25,mirai-udpplain-flood|iot-long-term-hardening|finding-no-protocol-field|iot-immediate-containment|mirai-udp-flood
full_decomposition,mirai_udp,immediate_actions,webcam,1.0,0.5,mirai-udpplain-flood|device-webcam-profile|finding-no-protocol-field|iot-long-term-hardening|iot-immediate-containment
full_decomposition,mirai_udp,longer_term_remediation,doorbell,0.5,1.0,iot-long-term-hardening|device-doorbell-profile|device-thermostat-profile|mozi-botnet-overview|enterprise-windows-hardening
full_decomposition,mirai_udp,longer_term_remediation,thermostat,0.5,1.0,iot-long-term-hardening|device-thermostat-profile|mirai-family-overview|mirai-udp-flood|mirai-udpplain-flood
full_decomposition,mirai_udp,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|iot-long-term-hardening|mozi-botnet-overview|mirai-family-overview|mirai-udp-flood
full_decomposition,mirai_udp,longer_term_remediation,security_camera,0.25,1.0,iot-long-term-hardening|mozi-botnet-overview|mirai-family-overview|device-webcam-profile|iot-long-term-hardening
full_decomposition,mirai_udp,longer_term_remediation,webcam,0.5,1.0,iot-long-term-hardening|device-webcam-profile|mozi-botnet-overview|device-baby-monitor-profile|mirai-family-overview
full_decomposition,mirai_udpplain,threat_assessment,doorbell,0.3333333333333333,0.5,mirai-ack-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-scan|mirai-udp-flood
full_decomposition,mirai_udpplain,threat_assessment,thermostat,0.3333333333333333,0.5,mirai-ack-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-udp-flood|mirai-scan
full_decomposition,mirai_udpplain,threat_assessment,baby_monitor,0.3333333333333333,0.5,mirai-ack-flood|mirai-udpplain-flood|mirai-scan|mirai-syn-flood|mirai-udp-flood
full_decomposition,mirai_udpplain,threat_assessment,security_camera,0.3333333333333333,0.5,mirai-ack-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-scan|mirai-udp-flood
full_decomposition,mirai_udpplain,threat_assessment,webcam,0.3333333333333333,0.5,mirai-ack-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-udp-flood|mirai-scan
full_decomposition,mirai_udpplain,attack_mechanism,doorbell,0.5,0.5,mirai-udp-flood|mirai-udpplain-flood|mirai-family-overview|mirai-syn-flood|mirai-udpplain-flood
full_decomposition,mirai_udpplain,attack_mechanism,thermostat,0.5,0.5,mirai-udp-flood|mirai-udpplain-flood|mirai-family-overview|mirai-udpplain-flood|mirai-syn-flood
full_decomposition,mirai_udpplain,attack_mechanism,baby_monitor,0.5,0.5,mirai-udp-flood|mirai-udpplain-flood|mirai-family-overview|mirai-syn-flood|mirai-udpplain-flood
full_decomposition,mirai_udpplain,attack_mechanism,security_camera,0.5,0.5,mirai-udp-flood|mirai-udpplain-flood|mirai-family-overview|mirai-udpplain-flood|mirai-syn-flood
full_decomposition,mirai_udpplain,attack_mechanism,webcam,0.5,0.5,mirai-udp-flood|mirai-udpplain-flood|mirai-family-overview|mirai-syn-flood|mirai-udpplain-flood
full_decomposition,mirai_udpplain,observable_indicators,doorbell,0.5,1.0,mirai-udpplain-flood|mirai-family-overview|gafgyt-junk-attack|mirai-udp-flood|gafgyt-combo-attack
full_decomposition,mirai_udpplain,observable_indicators,thermostat,0.5,1.0,mirai-udpplain-flood|mirai-family-overview|gafgyt-junk-attack|mirai-udp-flood|mirai-ack-flood
full_decomposition,mirai_udpplain,observable_indicators,baby_monitor,0.5,1.0,mirai-udpplain-flood|mirai-family-overview|gafgyt-junk-attack|mirai-udp-flood|gafgyt-tcp-flood
full_decomposition,mirai_udpplain,observable_indicators,security_camera,0.5,1.0,mirai-udpplain-flood|mirai-family-overview|gafgyt-junk-attack|mirai-udp-flood|gafgyt-tcp-flood
full_decomposition,mirai_udpplain,observable_indicators,webcam,0.5,1.0,mirai-udpplain-flood|mirai-family-overview|gafgyt-junk-attack|mirai-udp-flood|gafgyt-tcp-flood
full_decomposition,mirai_udpplain,immediate_actions,doorbell,1.0,0.3333333333333333,mirai-udpplain-flood|finding-no-protocol-field|device-doorbell-profile|iot-long-term-hardening|iot-immediate-containment
full_decomposition,mirai_udpplain,immediate_actions,thermostat,0.0,0.0,mirai-udpplain-flood|iot-long-term-hardening|mirai-udpplain-flood|finding-no-protocol-field|mirai-udp-flood
full_decomposition,mirai_udpplain,immediate_actions,baby_monitor,0.5,0.3333333333333333,mirai-udpplain-flood|iot-long-term-hardening|iot-immediate-containment|mirai-udp-flood|mirai-udpplain-flood
full_decomposition,mirai_udpplain,immediate_actions,security_camera,0.5,0.3333333333333333,mirai-udpplain-flood|iot-long-term-hardening|iot-immediate-containment|finding-no-protocol-field|mirai-udpplain-flood
full_decomposition,mirai_udpplain,immediate_actions,webcam,1.0,0.5,mirai-udpplain-flood|device-webcam-profile|iot-long-term-hardening|iot-immediate-containment|finding-no-protocol-field
full_decomposition,mirai_udpplain,longer_term_remediation,doorbell,0.5,1.0,iot-long-term-hardening|device-doorbell-profile|device-thermostat-profile|mirai-udpplain-flood|home-router-hardening
full_decomposition,mirai_udpplain,longer_term_remediation,thermostat,0.5,1.0,iot-long-term-hardening|device-thermostat-profile|mirai-udpplain-flood|mirai-udpplain-flood|mirai-family-overview
full_decomposition,mirai_udpplain,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|iot-long-term-hardening|mirai-udpplain-flood|mirai-family-overview|mirai-udpplain-flood
full_decomposition,mirai_udpplain,longer_term_remediation,security_camera,0.25,1.0,iot-long-term-hardening|mirai-udpplain-flood|mirai-family-overview|mirai-udpplain-flood|device-webcam-profile
full_decomposition,mirai_udpplain,longer_term_remediation,webcam,0.5,1.0,iot-long-term-hardening|device-webcam-profile|mirai-udpplain-flood|mirai-family-overview|mirai-udpplain-flood
full_decomposition,mirai_scan,threat_assessment,doorbell,0.3333333333333333,0.5,mirai-ack-flood|mirai-scan|mirai-syn-flood|mirai-udpplain-flood|mirai-udp-flood
full_decomposition,mirai_scan,threat_assessment,thermostat,0.3333333333333333,0.5,mirai-ack-flood|mirai-scan|mirai-syn-flood|mirai-udpplain-flood|mirai-udp-flood
full_decomposition,mirai_scan,threat_assessment,baby_monitor,0.6666666666666666,0.5,mirai-ack-flood|mirai-scan|mirai-syn-flood|mirai-udpplain-flood|mirai-family-overview
full_decomposition,mirai_scan,threat_assessment,security_camera,0.3333333333333333,1.0,mirai-scan|mirai-ack-flood|mirai-syn-flood|mirai-udpplain-flood|mirai-udp-flood
full_decomposition,mirai_scan,threat_assessment,webcam,0.3333333333333333,0.5,mirai-ack-flood|mirai-scan|mirai-syn-flood|mirai-udpplain-flood|mirai-udp-flood
full_decomposition,mirai_scan,attack_mechanism,doorbell,0.3333333333333333,0.3333333333333333,mirai-family-overview|mirai-udp-flood|mirai-scan|mirai-family-overview|mirai-syn-flood
full_decomposition,mirai_scan,attack_mechanism,thermostat,0.3333333333333333,0.3333333333333333,mirai-family-overview|mirai-udp-flood|mirai-scan|gafgyt-family-overview|gafgyt-family-overview
full_decomposition,mirai_scan,attack_mechanism,baby_monitor,0.3333333333333333,0.3333333333333333,mirai-family-overview|mirai-udp-flood|mirai-scan|mirai-family-overview|gafgyt-family-overview
full_decomposition,mirai_scan,attack_mechanism,security_camera,0.3333333333333333,0.3333333333333333,mirai-family-overview|mirai-udp-flood|mirai-scan|device-security-camera-profile|gafgyt-family-overview
full_decomposition,mirai_scan,attack_mechanism,webcam,0.3333333333333333,0.3333333333333333,mirai-family-overview|mirai-udp-flood|mirai-scan|mirai-syn-flood|mirai-family-overview
full_decomposition,mirai_scan,observable_indicators,doorbell,0.0,0.0,mirai-udpplain-flood|mirai-family-overview|gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-junk-attack
full_decomposition,mirai_scan,observable_indicators,thermostat,0.0,0.0,mirai-udpplain-flood|mirai-family-overview|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-tcp-flood
full_decomposition,mirai_scan,observable_indicators,baby_monitor,0.0,0.0,mirai-udpplain-flood|mirai-family-overview|gafgyt-udp-flood|gafgyt-junk-attack|mirai-udp-flood
full_decomposition,mirai_scan,observable_indicators,security_camera,0.0,0.0,mirai-udpplain-flood|mirai-family-overview|gafgyt-udp-flood|device-security-camera-profile|gafgyt-junk-attack
full_decomposition,mirai_scan,observable_indicators,webcam,0.0,0.0,mirai-udpplain-flood|mirai-family-overview|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-combo-attack
full_decomposition,mirai_scan,immediate_actions,doorbell,0.6666666666666666,0.5,iot-long-term-hardening|device-doorbell-profile|iot-immediate-containment|phishing-incident-response|mirai-scan
full_decomposition,mirai_scan,immediate_actions,thermostat,0.6666666666666666,0.5,iot-long-term-hardening|iot-immediate-containment|device-thermostat-profile|mirai-scan|gafgyt-family-overview
full_decomposition,mirai_scan,immediate_actions,baby_monitor,0.6666666666666666,0.5,iot-long-term-hardening|device-baby-monitor-profile|iot-immediate-containment|mirai-family-overview|mirai-scan
full_decomposition,mirai_scan,immediate_actions,security_camera,0.6666666666666666,0.3333333333333333,iot-long-term-hardening|device-webcam-profile|iot-immediate-containment|mirai-scan|device-security-camera-profile
full_decomposition,mirai_scan,immediate_actions,webcam,0.6666666666666666,1.0,device-webcam-profile|iot-long-term-hardening|iot-immediate-containment|mirai-scan|gafgyt-family-overview
full_decomposition,mirai_scan,longer_term_remediation,doorbell,0.5,1.0,iot-long-term-hardening|device-doorbell-profile|device-thermostat-profile|home-router-hardening|mirai-satori-variant
full_decomposition,mirai_scan,longer_term_remediation,thermostat,0.5,1.0,iot-long-term-hardening|device-thermostat-profile|enterprise-windows-hardening|mirai-satori-variant|mozi-botnet-overview
full_decomposition,mirai_scan,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|iot-long-term-hardening|mirai-satori-variant|mirai-family-overview|mozi-botnet-overview
full_decomposition,mirai_scan,longer_term_remediation,security_camera,0.25,1.0,iot-long-term-hardening|device-baby-monitor-profile|mirai-satori-variant|device-webcam-profile|iot-long-term-hardening
full_decomposition,mirai_scan,longer_term_remediation,webcam,0.5,1.0,iot-long-term-hardening|device-webcam-profile|device-baby-monitor-profile|enterprise-windows-hardening|mirai-satori-variant
full_decomposition,gafgyt_combo,threat_assessment,doorbell,0.3333333333333333,1.0,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-scan
full_decomposition,gafgyt_combo,threat_assessment,thermostat,0.3333333333333333,1.0,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-scan
full_decomposition,gafgyt_combo,threat_assessment,baby_monitor,0.3333333333333333,1.0,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-scan
full_decomposition,gafgyt_combo,threat_assessment,security_camera,0.3333333333333333,1.0,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-scan
full_decomposition,gafgyt_combo,threat_assessment,webcam,0.3333333333333333,1.0,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-scan
full_decomposition,gafgyt_combo,attack_mechanism,doorbell,0.5,1.0,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-family-overview
full_decomposition,gafgyt_combo,attack_mechanism,thermostat,1.0,0.5,gafgyt-udp-flood|gafgyt-combo-attack|gafgyt-tcp-flood|gafgyt-family-overview|concept-ddos-floods
full_decomposition,gafgyt_combo,attack_mechanism,baby_monitor,0.5,1.0,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood
full_decomposition,gafgyt_combo,attack_mechanism,security_camera,0.5,1.0,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-family-overview
full_decomposition,gafgyt_combo,attack_mechanism,webcam,1.0,1.0,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-family-overview|concept-ddos-floods
full_decomposition,gafgyt_combo,observable_indicators,doorbell,1.0,0.5,gafgyt-family-overview|concept-ddos-floods|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-tcp-flood
full_decomposition,gafgyt_combo,observable_indicators,thermostat,1.0,0.3333333333333333,gafgyt-family-overview|mirai-udpplain-flood|gafgyt-combo-attack|gafgyt-junk-attack|concept-ddos-floods
full_decomposition,gafgyt_combo,observable_indicators,baby_monitor,1.0,0.5,gafgyt-family-overview|concept-ddos-floods|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-tcp-flood
full_decomposition,gafgyt_combo,observable_indicators,security_camera,0.5,0.5,gafgyt-family-overview|concept-ddos-floods|gafgyt-tcp-flood|gafgyt-junk-attack|mirai-udpplain-flood
